building,street,unit,type,pdf_x0,pdf_y0,pdf_x1,pdf_y1,px_x0,px_y0,px_x1,px_y1
3554,MBR,3,2BR,1010.02,153.94,1030.74,161.34,4550.5,78.9,4645.8,113
3554,MBR,4,2BR,1010.02,146.54,1030.74,153.94,4550.5,44.9,4645.8,78.9
3560,MBR,1,2BR,989.3,153.94,1010.02,161.34,4455.2,78.9,4550.5,113
3560,MBR,2,2BR,989.3,146.54,1010.02,153.94,4455.2,44.9,4550.5,78.9
3560,MBR,3,2BR,968.58,153.94,989.3,161.34,4359.9,78.9,4455.2,113
3560,MBR,4,2BR,968.58,146.54,989.3,153.94,4359.9,44.9,4455.2,78.9
3568,MBR,1,2BR,947.86,153.94,968.58,161.34,4264.6,78.9,4359.9,113
3568,MBR,2,2BR,947.86,146.54,968.58,153.94,4264.6,44.9,4359.9,78.9
3568,MBR,3,2BR,927.14,153.94,947.86,161.34,4169.2,78.9,4264.6,113
3568,MBR,4,2BR,927.14,146.54,947.86,153.94,4169.2,44.9,4264.6,78.9
3584,MBR,1,2BR,885.7,153.94,906.42,161.34,3978.6,78.9,4073.9,113
3584,MBR,2,2BR,885.7,146.54,906.42,153.94,3978.6,44.9,4073.9,78.9
3584,MBR,3,2BR,864.98,153.94,885.7,161.34,3883.3,78.9,3978.6,113
3584,MBR,4,2BR,864.98,146.54,885.7,153.94,3883.3,44.9,3978.6,78.9
3596,MBR,1,2BR,844.26,153.94,864.98,161.34,3788,78.9,3883.3,113
3596,MBR,2,2BR,844.26,146.54,864.98,153.94,3788,44.9,3883.3,78.9
3596,MBR,3,2BR,823.54,153.94,844.26,161.34,3692.7,78.9,3788,113
3596,MBR,4,2BR,823.54,146.54,844.26,153.94,3692.7,44.9,3788,78.9
3602,MBR,1,2BR,802.82,153.94,823.54,161.34,3597.4,78.9,3692.7,113
3602,MBR,2,2BR,802.82,146.54,823.54,153.94,3597.4,44.9,3692.7,78.9
3602,MBR,3,2BR,782.1,153.94,802.82,161.34,3502.1,78.9,3597.4,113
3602,MBR,4,2BR,782.1,146.54,802.82,153.94,3502.1,44.9,3597.4,78.9
3608,MBR,1,2BR,761.38,153.94,782.1,161.34,3406.7,78.9,3502.1,113
3608,MBR,2,2BR,761.38,146.54,782.1,153.94,3406.7,44.9,3502.1,78.9
3608,MBR,3,2BR,740.66,153.94,761.38,161.34,3311.4,78.9,3406.7,113
3608,MBR,4,2BR,740.66,146.54,761.38,153.94,3311.4,44.9,3406.7,78.9
1728,MBS,1,2BR,450.58,231.64,471.3,239.04,1977.1,436.3,2072.4,470.4
1728,MBS,2,2BR,471.3,231.64,492.02,239.04,2072.4,436.3,2167.7,470.4
1728,MBS,3,2BR,450.58,239.04,471.3,246.44,1977.1,470.4,2072.4,504.4
1728,MBS,4,2BR,471.3,239.04,492.02,246.44,2072.4,470.4,2167.7,504.4
1736,MBS,1,2BR,450.58,246.44,471.3,253.84,1977.1,504.4,2072.4,538.5
1736,MBS,2,2BR,471.3,246.44,492.02,253.84,2072.4,504.4,2167.7,538.5
1736,MBS,3,2BR,450.58,253.84,471.3,261.24,1977.1,538.5,2072.4,572.5
1736,MBS,4,2BR,471.3,253.84,492.02,261.24,2072.4,538.5,2167.7,572.5
1773,NG,1,3-4BR,968.58,361.14,989.3,368.54,4359.9,1032,4455.2,1066.1
1773,NG,2,3-4BR,947.86,361.14,968.58,368.54,4264.6,1032,4359.9,1066.1
1773,NG,3,3-4BR,968.58,368.54,989.3,375.94,4359.9,1066.1,4455.2,1100.1
1773,NG,4,3-4BR,947.86,368.54,968.58,375.94,4264.6,1066.1,4359.9,1100.1
1783,NG,1,3-4BR,968.58,375.94,989.3,383.34,4359.9,1100.1,4455.2,1134.2
1783,NG,2,3-4BR,947.86,375.94,968.58,383.34,4264.6,1100.1,4359.9,1134.2
1783,NG,3,3-4BR,968.58,383.34,989.3,390.74,4359.9,1134.2,4455.2,1168.2
1783,NG,4,3-4BR,947.86,383.34,968.58,390.74,4264.6,1134.2,4359.9,1168.2
1795,NG,1,3-4BR,968.58,409.24,989.3,416.64,4359.9,1253.3,4455.2,1287.3
1795,NG,2,3-4BR,947.86,409.24,968.58,416.64,4264.6,1253.3,4359.9,1287.3
1795,NG,3,3-4BR,968.58,416.64,989.3,424.04,4359.9,1287.3,4455.2,1321.4
1795,NG,4,3-4BR,947.86,416.64,968.58,424.04,4264.6,1287.3,4359.9,1321.4
1803,NG,1,3-4BR,968.58,424.04,989.3,431.44,4359.9,1321.4,4455.2,1355.4
1803,NG,2,3-4BR,947.86,424.04,968.58,431.44,4264.6,1321.4,4359.9,1355.4
1803,NG,3,3-4BR,968.58,431.44,989.3,438.84,4359.9,1355.4,4455.2,1389.5
1803,NG,4,3-4BR,947.86,431.44,968.58,438.84,4264.6,1355.4,4359.9,1389.5
1815,NG,1,3-4BR,968.58,457.34,989.3,464.74,4359.9,1474.6,4455.2,1508.6
1815,NG,2,3-4BR,947.86,457.34,968.58,464.74,4264.6,1474.6,4359.9,1508.6
1815,NG,3,3-4BR,968.58,464.74,989.3,472.14,4359.9,1508.6,4455.2,1542.6
1815,NG,4,3-4BR,947.86,464.74,968.58,472.14,4264.6,1508.6,4359.9,1542.6
1825,NG,1,3-4BR,968.58,472.14,989.3,479.54,4359.9,1542.6,4455.2,1576.7
1825,NG,2,3-4BR,947.86,472.14,968.58,479.54,4264.6,1542.6,4359.9,1576.7
1825,NG,3,3-4BR,968.58,479.54,989.3,486.94,4359.9,1576.7,4455.2,1610.7
1825,NG,4,3-4BR,947.86,479.54,968.58,486.94,4264.6,1576.7,4359.9,1610.7
1835,NG,1,3-4BR,968.58,501.74,989.3,509.14,4359.9,1678.8,4455.2,1712.8
1835,NG,2,3-4BR,947.86,501.74,968.58,509.14,4264.6,1678.8,4359.9,1712.8
1835,NG,3,3-4BR,968.58,509.14,989.3,516.54,4359.9,1712.8,4455.2,1746.9
1835,NG,4,3-4BR,947.86,509.14,968.58,516.54,4264.6,1712.8,4359.9,1746.9
1845,NG,1,3-4BR,968.58,516.54,989.3,523.94,4359.9,1746.9,4455.2,1780.9
1845,NG,2,3-4BR,947.86,516.54,968.58,523.94,4264.6,1746.9,4359.9,1780.9
1845,NG,3,3-4BR,968.58,523.94,989.3,531.34,4359.9,1780.9,4455.2,1815
1845,NG,4,3-4BR,947.86,523.94,968.58,531.34,4264.6,1780.9,4359.9,1815
3580,PJ,1,3-4BR,921.96,405.54,942.68,412.94,4145.4,1236.3,4240.7,1270.3
3580,PJ,2,3-4BR,921.96,412.94,942.68,420.34,4145.4,1270.3,4240.7,1304.4
3580,PJ,3,3-4BR,901.24,405.54,921.96,412.94,4050.1,1236.3,4145.4,1270.3
3580,PJ,4,3-4BR,901.24,412.94,921.96,420.34,4050.1,1270.3,4145.4,1304.4
3581,PJ,1,3-4BR,921.96,383.34,942.68,390.74,4145.4,1134.2,4240.7,1168.2
3581,PJ,2,3-4BR,921.96,375.94,942.68,383.34,4145.4,1100.1,4240.7,1134.2
3581,PJ,3,3-4BR,901.24,383.34,921.96,390.74,4050.1,1134.2,4145.4,1168.2
3581,PJ,4,3-4BR,901.24,375.94,921.96,383.34,4050.1,1100.1,4145.4,1134.2
3585,PJ,1,3-4BR,880.52,383.34,901.24,390.74,3954.8,1134.2,4050.1,1168.2
3585,PJ,2,3-4BR,880.52,375.94,901.24,383.34,3954.8,1100.1,4050.1,1134.2
3585,PJ,3,3-4BR,859.8,383.34,880.52,390.74,3859.5,1134.2,3954.8,1168.2
3585,PJ,4,3-4BR,859.8,375.94,880.52,383.34,3859.5,1100.1,3954.8,1134.2
3586,PJ,1,3-4BR,880.52,405.54,901.24,412.94,3954.8,1236.3,4050.1,1270.3
3586,PJ,2,3-4BR,880.52,412.94,901.24,420.34,3954.8,1270.3,4050.1,1304.4
3586,PJ,3,3-4BR,859.8,405.54,880.52,412.94,3859.5,1236.3,3954.8,1270.3
3586,PJ,4,3-4BR,859.8,412.94,880.52,420.34,3859.5,1270.3,3954.8,1304.4
3599,PJ,1,3-4BR,839.08,383.34,859.8,390.74,3764.2,1134.2,3859.5,1168.2
3599,PJ,2,3-4BR,839.08,375.94,859.8,383.34,3764.2,1100.1,3859.5,1134.2
3599,PJ,3,3-4BR,818.36,383.34,839.08,390.74,3668.9,1134.2,3764.2,1168.2
3599,PJ,4,3-4BR,818.36,375.94,839.08,383.34,3668.9,1100.1,3764.2,1134.2
3600,PJ,1,3-4BR,839.08,405.54,859.8,412.94,3764.2,1236.3,3859.5,1270.3
3600,PJ,2,3-4BR,839.08,412.94,859.8,420.34,3764.2,1270.3,3859.5,1304.4
3600,PJ,3,3-4BR,818.36,405.54,839.08,412.94,3668.9,1236.3,3764.2,1270.3
3600,PJ,4,3-4BR,818.36,412.94,839.08,420.34,3668.9,1270.3,3764.2,1304.4
3609,PJ,1,3-4BR,797.64,383.34,818.36,390.74,3573.5,1134.2,3668.9,1168.2
3609,PJ,2,3-4BR,797.64,375.94,818.36,383.34,3573.5,1100.1,3668.9,1134.2
3609,PJ,3,3-4BR,776.92,383.34,797.64,390.74,3478.2,1134.2,3573.5,1168.2
3609,PJ,4,3-4BR,776.92,375.94,797.64,383.34,3478.2,1100.1,3573.5,1134.2
3610,PJ,1,3-4BR,797.64,405.54,818.36,412.94,3573.5,1236.3,3668.9,1270.3
3610,PJ,2,3-4BR,797.64,412.94,818.36,420.34,3573.5,1270.3,3668.9,1304.4
3610,PJ,3,3-4BR,776.92,405.54,797.64,412.94,3478.2,1236.3,3573.5,1270.3
3610,PJ,4,3-4BR,776.92,412.94,797.64,420.34,3478.2,1270.3,3573.5,1304.4
3583,QL,1,3-4BR,921.96,431.44,942.68,438.84,4145.4,1355.4,4240.7,1389.5
3583,QL,2,3-4BR,921.96,424.04,942.68,431.44,4145.4,1321.4,4240.7,1355.4
3583,QL,3,3-4BR,901.24,431.44,921.96,438.84,4050.1,1355.4,4145.4,1389.5
3583,QL,4,3-4BR,901.24,424.04,921.96,431.44,4050.1,1321.4,4145.4,1355.4
3584,QL,1,3-4BR,921.96,453.64,942.68,461.04,4145.4,1457.5,4240.7,1491.6
3584,QL,2,3-4BR,921.96,461.04,942.68,468.44,4145.4,1491.6,4240.7,1525.6
3584,QL,3,3-4BR,901.24,453.64,921.96,461.04,4050.1,1457.5,4145.4,1491.6
3584,QL,4,3-4BR,901.24,461.04,921.96,468.44,4050.1,1491.6,4145.4,1525.6
3587,QL,1,3-4BR,880.52,431.44,901.24,438.84,3954.8,1355.4,4050.1,1389.5
3587,QL,2,3-4BR,880.52,424.04,901.24,431.44,3954.8,1321.4,4050.1,1355.4
3587,QL,3,3-4BR,859.8,431.44,880.52,438.84,3859.5,1355.4,3954.8,1389.5
3587,QL,4,3-4BR,859.8,424.04,880.52,431.44,3859.5,1321.4,3954.8,1355.4
3588,QL,1,3-4BR,880.52,453.64,901.24,461.04,3954.8,1457.5,4050.1,1491.6
3588,QL,2,3-4BR,880.52,461.04,901.24,468.44,3954.8,1491.6,4050.1,1525.6
3588,QL,3,3-4BR,859.8,453.64,880.52,461.04,3859.5,1457.5,3954.8,1491.6
3588,QL,4,3-4BR,859.8,461.04,880.52,468.44,3859.5,1491.6,3954.8,1525.6
3597,QL,1,3-4BR,839.08,431.44,859.8,438.84,3764.2,1355.4,3859.5,1389.5
3597,QL,2,3-4BR,839.08,424.04,859.8,431.44,3764.2,1321.4,3859.5,1355.4
3597,QL,3,3-4BR,818.36,431.44,839.08,438.84,3668.9,1355.4,3764.2,1389.5
3597,QL,4,3-4BR,818.36,424.04,839.08,431.44,3668.9,1321.4,3764.2,1355.4
3598,QL,1,3-4BR,839.08,453.64,859.8,461.04,3764.2,1457.5,3859.5,1491.6
3598,QL,2,3-4BR,839.08,461.04,859.8,468.44,3764.2,1491.6,3859.5,1525.6
3598,QL,3,3-4BR,818.36,453.64,839.08,461.04,3668.9,1457.5,3764.2,1491.6
3598,QL,4,3-4BR,818.36,461.04,839.08,468.44,3668.9,1491.6,3764.2,1525.6
3611,QL,1,3-4BR,797.64,431.44,818.36,438.84,3573.5,1355.4,3668.9,1389.5
3611,QL,2,3-4BR,797.64,424.04,818.36,431.44,3573.5,1321.4,3668.9,1355.4
3611,QL,3,3-4BR,776.92,431.44,797.64,438.84,3478.2,1355.4,3573.5,1389.5
3611,QL,4,3-4BR,776.92,424.04,797.64,431.44,3478.2,1321.4,3573.5,1355.4
3612,QL,1,3-4BR,797.64,453.64,818.36,461.04,3573.5,1457.5,3668.9,1491.6
3612,QL,2,3-4BR,797.64,461.04,818.36,468.44,3573.5,1491.6,3668.9,1525.6
3612,QL,3,3-4BR,776.92,453.64,797.64,461.04,3478.2,1457.5,3573.5,1491.6
3612,QL,4,3-4BR,776.92,461.04,797.64,468.44,3478.2,1491.6,3573.5,1525.6
3636,QL,1,3-4BR,621.52,453.64,642.24,461.04,2763.4,1457.5,2858.7,1491.6
3636,QL,2,3-4BR,621.52,461.04,642.24,468.44,2763.4,1491.6,2858.7,1525.6
3636,QL,3,3-4BR,642.24,453.64,662.96,461.04,2858.7,1457.5,2954,1491.6
3636,QL,4,3-4BR,642.24,461.04,662.96,468.44,2858.7,1491.6,2954,1525.6
3701,QU,1,3-4BR,269.28,457.34,290,464.74,1143.1,1474.6,1238.4,1508.6
3701,QU,2,3-4BR,269.28,449.94,290,457.34,1143.1,1440.5,1238.4,1474.6
3701,QU,3,3-4BR,248.56,457.34,269.28,464.74,1047.8,1474.6,1143.1,1508.6
3701,QU,4,3-4BR,248.56,449.94,269.28,457.34,1047.8,1440.5,1143.1,1474.6
3709,QU,1,3-4BR,227.84,457.34,248.56,464.74,952.5,1474.6,1047.8,1508.6
3709,QU,2,3-4BR,227.84,449.94,248.56,457.34,952.5,1440.5,1047.8,1474.6
3709,QU,3,3-4BR,207.12,457.34,227.84,464.74,857.2,1474.6,952.5,1508.6
3709,QU,4,3-4BR,207.12,449.94,227.84,457.34,857.2,1440.5,952.5,1474.6
3717,QU,1,3-4BR,186.4,457.34,207.12,464.74,761.8,1474.6,857.2,1508.6
3717,QU,2,3-4BR,186.4,449.94,207.12,457.34,761.8,1440.5,857.2,1474.6
3717,QU,3,3-4BR,165.68,457.34,186.4,464.74,666.5,1474.6,761.8,1508.6
3717,QU,4,3-4BR,165.68,449.94,186.4,457.34,666.5,1440.5,761.8,1474.6
3731,QU,1,3-4BR,144.96,457.34,165.68,464.74,571.2,1474.6,666.5,1508.6
3731,QU,2,3-4BR,144.96,449.94,165.68,457.34,571.2,1440.5,666.5,1474.6
3731,QU,3,3-4BR,124.24,457.34,144.96,464.74,475.9,1474.6,571.2,1508.6
3731,QU,4,3-4BR,124.24,449.94,144.96,457.34,475.9,1440.5,571.2,1474.6
3587,SNG,1,3-4BR,921.78,527.64,942.5,535.04,4144.6,1797.9,4239.9,1832
3587,SNG,2,3-4BR,921.78,520.24,942.5,527.64,4144.6,1763.9,4239.9,1797.9
3587,SNG,3,3-4BR,901.06,527.64,921.78,535.04,4049.3,1797.9,4144.6,1832
3587,SNG,4,3-4BR,901.06,520.24,921.78,527.64,4049.3,1763.9,4144.6,1797.9
3591,SNG,1,3-4BR,880.34,527.64,901.06,535.04,3954,1797.9,4049.3,1832
3591,SNG,2,3-4BR,880.34,520.24,901.06,527.64,3954,1763.9,4049.3,1797.9
3591,SNG,3,3-4BR,859.62,527.64,880.34,535.04,3858.7,1797.9,3954,1832
3591,SNG,4,3-4BR,859.62,520.24,880.34,527.64,3858.7,1763.9,3954,1797.9
3603,SNG,1,3-4BR,838.9,527.64,859.62,535.04,3763.3,1797.9,3858.7,1832
3603,SNG,2,3-4BR,838.9,520.24,859.62,527.64,3763.3,1763.9,3858.7,1797.9
3603,SNG,3,3-4BR,818.18,527.64,838.9,535.04,3668,1797.9,3763.3,1832
3603,SNG,4,3-4BR,818.18,520.24,838.9,527.64,3668,1763.9,3763.3,1797.9
3615,SNG,1,3-4BR,797.46,527.64,818.18,535.04,3572.7,1797.9,3668,1832
3615,SNG,2,3-4BR,797.46,520.24,818.18,527.64,3572.7,1763.9,3668,1797.9
3615,SNG,3,3-4BR,776.74,527.64,797.46,535.04,3477.4,1797.9,3572.7,1832
3615,SNG,4,3-4BR,776.74,520.24,797.46,527.64,3477.4,1763.9,3572.7,1797.9
1725,ST,1,2BR,647.24,231.64,667.96,239.04,2881.7,436.3,2977,470.4
1725,ST,2,2BR,626.52,231.64,647.24,239.04,2786.4,436.3,2881.7,470.4
1725,ST,3,2BR,647.24,239.04,667.96,246.44,2881.7,470.4,2977,504.4
1725,ST,4,2BR,626.52,239.04,647.24,246.44,2786.4,470.4,2881.7,504.4
1726,ST,1,2BR,688.68,231.64,709.4,239.04,3072.3,436.3,3167.6,470.4
1726,ST,2,2BR,709.4,231.64,730.12,239.04,3167.6,436.3,3263,470.4
1726,ST,3,2BR,688.68,239.04,709.4,246.44,3072.3,470.4,3167.6,504.4
1726,ST,4,2BR,709.4,239.04,730.12,246.44,3167.6,470.4,3263,504.4
1731,ST,1,2BR,647.24,246.44,667.96,253.84,2881.7,504.4,2977,538.5
1731,ST,2,2BR,626.52,246.44,647.24,253.84,2786.4,504.4,2881.7,538.5
1731,ST,3,2BR,647.24,253.84,667.96,261.24,2881.7,538.5,2977,572.5
1731,ST,4,2BR,626.52,253.84,647.24,261.24,2786.4,538.5,2881.7,572.5
1732,ST,1,2BR,688.68,246.44,709.4,253.84,3072.3,504.4,3167.6,538.5
1732,ST,2,2BR,709.4,246.44,730.12,253.84,3167.6,504.4,3263,538.5
1732,ST,3,2BR,688.68,253.84,709.4,261.24,3072.3,538.5,3167.6,572.5
1732,ST,4,2BR,709.4,253.84,730.12,261.24,3167.6,538.5,3263,572.5
1743,ST,1,2BR,647.24,283.44,667.96,290.84,2881.7,674.6,2977,708.7
1743,ST,2,2BR,626.52,283.44,647.24,290.84,2786.4,674.6,2881.7,708.7
1743,ST,3,2BR,647.24,290.84,667.96,298.24,2881.7,708.7,2977,742.7
1743,ST,4,2BR,626.52,290.84,647.24,298.24,2786.4,708.7,2881.7,742.7
1744,ST,1,2BR,688.68,283.44,709.4,290.84,3072.3,674.6,3167.6,708.7
1744,ST,2,2BR,709.4,283.44,730.12,290.84,3167.6,674.6,3263,708.7
1744,ST,3,2BR,688.68,290.84,709.4,298.24,3072.3,708.7,3167.6,742.7
1744,ST,4,2BR,709.4,290.84,730.12,298.24,3167.6,708.7,3263,742.7
1751,ST,1,2BR,647.24,298.24,667.96,305.64,2881.7,742.7,2977,776.7
1751,ST,2,2BR,626.52,298.24,647.24,305.64,2786.4,742.7,2881.7,776.7
1751,ST,3,2BR,647.24,305.64,667.96,313.04,2881.7,776.7,2977,810.8
1751,ST,4,2BR,626.52,305.64,647.24,313.04,2786.4,776.7,2881.7,810.8
1752,ST,1,2BR,688.68,298.24,709.4,305.64,3072.3,742.7,3167.6,776.7
1752,ST,2,2BR,709.4,298.24,730.12,305.64,3167.6,742.7,3263,776.7
1752,ST,3,2BR,688.68,305.64,709.4,313.04,3072.3,776.7,3167.6,810.8
1752,ST,4,2BR,709.4,305.64,730.12,313.04,3167.6,776.7,3263,810.8
1807,VI,1,3-4BR,315.72,435.14,336.44,442.54,1356.7,1372.4,1452,1406.5
1807,VI,2,3-4BR,295,435.14,315.72,442.54,1261.4,1372.4,1356.7,1406.5
1807,VI,3,3-4BR,315.72,442.54,336.44,449.94,1356.7,1406.5,1452,1440.5
1807,VI,4,3-4BR,295,442.54,315.72,449.94,1261.4,1406.5,1356.7,1440.5
1808,VI,1,3-4BR,357.16,453.64,377.88,461.04,1547.3,1457.5,1642.6,1491.6
1808,VI,2,3-4BR,377.88,453.64,398.6,461.04,1642.6,1457.5,1738,1491.6
1808,VI,3,3-4BR,357.16,461.04,377.88,468.44,1547.3,1491.6,1642.6,1525.6
1808,VI,4,3-4BR,377.88,461.04,398.6,468.44,1642.6,1491.6,1738,1525.6
1817,VI,1,3-4BR,315.72,449.94,336.44,457.34,1356.7,1440.5,1452,1474.6
1817,VI,2,3-4BR,295,449.94,315.72,457.34,1261.4,1440.5,1356.7,1474.6
1817,VI,3,3-4BR,315.72,457.34,336.44,464.74,1356.7,1474.6,1452,1508.6
1817,VI,4,3-4BR,295,457.34,315.72,464.74,1261.4,1474.6,1356.7,1508.6
1818,VI,1,3-4BR,357.16,468.44,377.88,475.84,1547.3,1525.6,1642.6,1559.7
1818,VI,2,3-4BR,377.88,468.44,398.6,475.84,1642.6,1525.6,1738,1559.7
1818,VI,3,3-4BR,357.16,475.84,377.88,483.24,1547.3,1559.7,1642.6,1593.7
1818,VI,4,3-4BR,377.88,475.84,398.6,483.24,1642.6,1559.7,1738,1593.7
1824,VI,1,3-4BR,357.16,483.24,377.88,490.64,1547.3,1593.7,1642.6,1627.7
1824,VI,2,3-4BR,377.88,483.24,398.6,490.64,1642.6,1593.7,1738,1627.7
1824,VI,3,3-4BR,357.16,490.64,377.88,498.04,1547.3,1627.7,1642.6,1661.8
1824,VI,4,3-4BR,377.88,490.64,398.6,498.04,1642.6,1627.7,1738,1661.8
1827,VI,1,3-4BR,315.72,479.54,336.44,486.94,1356.7,1576.7,1452,1610.7
1827,VI,2,3-4BR,295,479.54,315.72,486.94,1261.4,1576.7,1356.7,1610.7
1827,VI,3,3-4BR,315.72,486.94,336.44,494.34,1356.7,1610.7,1452,1644.8
1827,VI,4,3-4BR,295,486.94,315.72,494.34,1261.4,1610.7,1356.7,1644.8
1828,VI,1,3-4BR,357.16,498.04,377.88,505.44,1547.3,1661.8,1642.6,1695.8
1828,VI,2,3-4BR,377.88,498.04,398.6,505.44,1642.6,1661.8,1738,1695.8
1828,VI,3,3-4BR,357.16,505.44,377.88,512.84,1547.3,1695.8,1642.6,1729.9
1828,VI,4,3-4BR,377.88,505.44,398.6,512.84,1642.6,1695.8,1738,1729.9
1837,VI,1,3-4BR,315.72,494.34,336.44,501.74,1356.7,1644.8,1452,1678.8
1837,VI,2,3-4BR,295,494.34,315.72,501.74,1261.4,1644.8,1356.7,1678.8
1837,VI,3,3-4BR,315.72,501.74,336.44,509.14,1356.7,1678.8,1452,1712.8
1837,VI,4,3-4BR,295,501.74,315.72,509.14,1261.4,1678.8,1356.7,1712.8
1844,VI,1,3-4BR,357.16,512.84,377.88,520.24,1547.3,1729.9,1642.6,1763.9
1844,VI,2,3-4BR,377.88,512.84,398.6,520.24,1642.6,1729.9,1738,1763.9
1844,VI,3,3-4BR,357.16,520.24,377.88,527.64,1547.3,1763.9,1642.6,1797.9
1844,VI,4,3-4BR,377.88,520.24,398.6,527.64,1642.6,1763.9,1738,1797.9
3585,WD,1,3-4BR,921.78,479.54,942.5,486.94,4144.6,1576.7,4239.9,1610.7
3585,WD,2,3-4BR,921.78,472.14,942.5,479.54,4144.6,1542.6,4239.9,1576.7
3585,WD,3,3-4BR,901.06,479.54,921.78,486.94,4049.3,1576.7,4144.6,1610.7
3585,WD,4,3-4BR,901.06,472.14,921.78,479.54,4049.3,1542.6,4144.6,1576.7
3589,WD,1,3-4BR,880.34,479.54,901.06,486.94,3954,1576.7,4049.3,1610.7
3589,WD,2,3-4BR,880.34,472.14,901.06,479.54,3954,1542.6,4049.3,1576.7
3589,WD,3,3-4BR,859.62,479.54,880.34,486.94,3858.7,1576.7,3954,1610.7
3589,WD,4,3-4BR,859.62,472.14,880.34,479.54,3858.7,1542.6,3954,1576.7
3590,WD,3,3-4BR,859.62,501.74,880.34,509.14,3858.7,1678.8,3954,1712.8
3590,WD,4,3-4BR,859.62,509.14,880.34,516.54,3858.7,1712.8,3954,1746.9
3601,WD,1,3-4BR,838.9,479.54,859.62,486.94,3763.3,1576.7,3858.7,1610.7
3601,WD,2,3-4BR,838.9,472.14,859.62,479.54,3763.3,1542.6,3858.7,1576.7
3601,WD,3,3-4BR,818.18,479.54,838.9,486.94,3668,1576.7,3763.3,1610.7
3601,WD,4,3-4BR,818.18,472.14,838.9,479.54,3668,1542.6,3763.3,1576.7
3602,WD,1,3-4BR,838.9,501.74,859.62,509.14,3763.3,1678.8,3858.7,1712.8
3602,WD,2,3-4BR,838.9,509.14,859.62,516.54,3763.3,1712.8,3858.7,1746.9
3602,WD,3,3-4BR,818.18,501.74,838.9,509.14,3668,1678.8,3763.3,1712.8
3602,WD,4,3-4BR,818.18,509.14,838.9,516.54,3668,1712.8,3763.3,1746.9
3613,WD,1,3-4BR,797.46,479.54,818.18,486.94,3572.7,1576.7,3668,1610.7
3613,WD,2,3-4BR,797.46,472.14,818.18,479.54,3572.7,1542.6,3668,1576.7
3613,WD,3,3-4BR,776.74,479.54,797.46,486.94,3477.4,1576.7,3572.7,1610.7
3613,WD,4,3-4BR,776.74,472.14,797.46,479.54,3477.4,1542.6,3572.7,1576.7
3614,WD,1,3-4BR,797.46,501.74,818.18,509.14,3572.7,1678.8,3668,1712.8
3614,WD,2,3-4BR,797.46,509.14,818.18,516.54,3572.7,1712.8,3668,1746.9
3614,WD,3,3-4BR,776.74,501.74,797.46,509.14,3477.4,1678.8,3572.7,1712.8
3614,WD,4,3-4BR,776.74,509.14,797.46,516.54,3477.4,1712.8,3572.7,1746.9
1812,WX,1,3-4BR,574.9,461.04,595.62,468.44,2548.9,1491.6,2644.3,1525.6
1812,WX,2,3-4BR,595.62,461.04,616.34,468.44,2644.3,1491.6,2739.6,1525.6
1812,WX,3,3-4BR,574.9,468.44,595.62,475.84,2548.9,1525.6,2644.3,1559.7
1812,WX,4,3-4BR,595.62,468.44,616.34,475.84,2644.3,1525.6,2739.6,1559.7
1813,WX,1,3-4BR,533.46,468.44,554.18,475.84,2358.3,1525.6,2453.6,1559.7
1813,WX,2,3-4BR,512.74,468.44,533.46,475.84,2263,1525.6,2358.3,1559.7
1813,WX,3,3-4BR,533.46,475.84,554.18,483.24,2358.3,1559.7,2453.6,1593.7
1813,WX,4,3-4BR,512.74,475.84,533.46,483.24,2263,1559.7,2358.3,1593.7
1822,WX,1,3-4BR,574.9,475.84,595.62,483.24,2548.9,1559.7,2644.3,1593.7
1822,WX,2,3-4BR,595.62,475.84,616.34,483.24,2644.3,1559.7,2739.6,1593.7
1822,WX,3,3-4BR,574.9,483.24,595.62,490.64,2548.9,1593.7,2644.3,1627.7
1822,WX,4,3-4BR,595.62,483.24,616.34,490.64,2644.3,1593.7,2739.6,1627.7
1823,WX,1,3-4BR,533.46,483.24,554.18,490.64,2358.3,1593.7,2453.6,1627.7
1823,WX,2,3-4BR,512.74,483.24,533.46,490.64,2263,1593.7,2358.3,1627.7
1823,WX,3,3-4BR,533.46,490.64,554.18,498.04,2358.3,1627.7,2453.6,1661.8
1823,WX,4,3-4BR,512.74,490.64,533.46,498.04,2263,1627.7,2358.3,1661.8
1832,WX,1,3-4BR,574.9,490.64,595.62,498.04,2548.9,1627.7,2644.3,1661.8
1832,WX,2,3-4BR,595.62,490.64,616.34,498.04,2644.3,1627.7,2739.6,1661.8
1832,WX,3,3-4BR,574.9,498.04,595.62,505.44,2548.9,1661.8,2644.3,1695.8
1832,WX,4,3-4BR,595.62,498.04,616.34,505.44,2644.3,1661.8,2739.6,1695.8
1833,WX,1,3-4BR,533.46,498.04,554.18,505.44,2358.3,1661.8,2453.6,1695.8
1833,WX,2,3-4BR,512.74,498.04,533.46,505.44,2263,1661.8,2358.3,1695.8
1833,WX,3,3-4BR,533.46,505.44,554.18,512.84,2358.3,1695.8,2453.6,1729.9
1833,WX,4,3-4BR,512.74,505.44,533.46,512.84,2263,1695.8,2358.3,1729.9
1842,WX,1,3-4BR,574.9,505.44,595.62,512.84,2548.9,1695.8,2644.3,1729.9
1842,WX,2,3-4BR,595.62,505.44,616.34,512.84,2644.3,1695.8,2739.6,1729.9
